#       freq (microHz)    spectrum (ppm2/microHz)   model spectrum (ppm2/microHz)
         872.5649865        0.1940516679           0.1557658
         872.5966966        0.1543061511           0.1557642
         872.6284066        0.1240163017           0.1557626
         872.6601166        0.5027313795           0.1557611
         872.6918267       0.08661437752           0.1557595
         872.7235367        0.2092517513           0.1557579
         872.7552467        0.2017618792           0.1557563
         872.7869568        0.1212034514           0.1557547
         872.8186668       0.04747566691           0.1557532
         872.8503768       0.03491641764           0.1557516
         872.8820869        0.4543701509             0.15575
         872.9137969        0.1502905148           0.1557484
         872.9455069        0.3304476728           0.1557468
          872.977217        0.1392251326           0.1557453
          873.008927        0.1889853817           0.1557437
          873.040637         0.177112394           0.1557421
         873.0723471      0.009673326521           0.1557405
         873.1040571       0.07843844706            0.155739
         873.1357671         0.607326312           0.1557374
         873.1674772        0.6096945902           0.1557358
         873.1991872       0.03147872076           0.1557342
         873.2308972       0.03940305664           0.1557326
         873.2626073        0.2853025589           0.1557311
         873.2943173        0.3725211001           0.1557295
         873.3260273      0.009286176912           0.1557279
         873.3577374        0.4604456232           0.1557263
         873.3894474       0.08190969865           0.1557248
         873.4211574       0.09667317678           0.1557232
         873.4528675        0.1529616616           0.1557216
         873.4845775        0.1003901565             0.15572
         873.5162875        0.1297761472           0.1557184
         873.5479976       0.01391179989           0.1557169
         873.5797076        0.1003304427           0.1557153
         873.6114176       0.09378791007           0.1557137
         873.6431277      0.003773401097           0.1557121
         873.6748377       0.02908286787           0.1557106
         873.7065477     0.0008058534301            0.155709
         873.7382578       0.03539536413           0.1557074
         873.7699678        0.3141830879           0.1557058
         873.8016778        0.1137363303           0.1557043
         873.8333879       0.03416914276           0.1557027
         873.8650979        0.0179594465           0.1557011
         873.8968079        0.4975249852           0.1556995
          873.928518         0.189928628            0.155698
          873.960228        0.1397715643           0.1556964
          873.991938         0.076111731           0.1556948
         874.0236481        0.0180958171           0.1556933
         874.0553581       0.00435888656           0.1556917
         874.0870681       0.09281567103           0.1556901
         874.1187782         0.202731495           0.1556885
         874.1504882       0.05749336917            0.155687
         874.1821982       0.03836821578           0.1556854
         874.2139083        0.1708120852           0.1556838
         874.2456183       0.03723687782           0.1556822
         874.2773283        0.3200179798           0.1556807
         874.3090384       0.03731034584           0.1556791
         874.3407484       0.04932525065           0.1556775
         874.3724584        0.3488995219            0.155676
         874.4041685        0.0787761937           0.1556744
         874.4358785       0.01498026357           0.1556728
         874.4675885       0.04537728155           0.1556712
         874.4992986       0.03119960754           0.1556697
         874.5310086        0.1706903868           0.1556681
         874.5627186        0.1297210372           0.1556665
         874.5944287       0.02827244746            0.155665
         874.6261387       0.09582191388           0.1556634
         874.6578487       0.05992943926           0.1556618
         874.6895588         0.256409675           0.1556603
         874.7212688        0.1785206917           0.1556587
         874.7529788        0.1796335322           0.1556571
         874.7846889        0.4513412002           0.1556555
         874.8163989       0.03498066916            0.155654
         874.8481089       0.02663268588           0.1556524
          874.879819         0.181494189           0.1556508
          874.911529       0.06450266961           0.1556493
          874.943239        0.0190653588           0.1556477
         874.9749491        0.0155741332           0.1556461
         875.0066591        0.3465156165           0.1556446
         875.0383691        0.3299839569            0.155643
         875.0700792       0.02902904202           0.1556414
         875.1017892       0.08552299757           0.1556399
         875.1334992        0.1883723578           0.1556383
         875.1652093        0.0612065547           0.1556367
         875.1969193        0.2044370895           0.1556352
         875.2286293       0.04347381738           0.1556336
         875.2603394       0.06141504705            0.155632
         875.2920494        0.1829948385           0.1556305
         875.3237594        0.1046502269           0.1556289
         875.3554695        0.1676512652           0.1556273
         875.3871795       0.09023457572           0.1556258
         875.4188895        0.1593013223           0.1556242
         875.4505996       0.06154232379           0.1556226
         875.4823096       0.09458261831           0.1556211
         875.5140196       0.03931990847           0.1556195
         875.5457297        0.2759152641           0.1556179
         875.5774397        0.1542449452           0.1556164
         875.6091497     0.0003876537131           0.1556148
         875.6408598       0.02936171652           0.1556132
         875.6725698        0.3033417321           0.1556117
         875.7042798       0.01638573398           0.1556101
         875.7359899        0.1619978195           0.1556086
         875.7676999        0.1744372974            0.155607
         875.7994099       0.08031240812           0.1556054
           875.83112       0.09496941241           0.1556039
           875.86283        0.1022974422           0.1556023
           875.89454        0.1062580356           0.1556007
         875.9262501       0.03412163507           0.1555992
         875.9579601         0.394870155           0.1555976
         875.9896701       0.02489556987            0.155596
         876.0213802        0.2271562308           0.1555945
         876.0530902        0.2676178178           0.1555929
         876.0848002       0.08666635662           0.1555914
         876.1165103       0.01020119953           0.1555898
         876.1482203        0.1884463175           0.1555882
         876.1799303       0.08648043557           0.1555867
         876.2116404         0.421074614           0.1555851
         876.2433504        0.2929880747           0.1555836
         876.2750604          0.24011048            0.155582
         876.3067705       0.02342092289           0.1555804
         876.3384805       0.04883911872           0.1555789
         876.3701905       0.04502532589           0.1555773
         876.4019006        0.2462260252           0.1555757
         876.4336106      0.008003221645           0.1555742
         876.4653206       0.03773389236           0.1555726
         876.4970307       0.08675897764           0.1555711
         876.5287407      0.001430583128           0.1555695
         876.5604507        0.3930122618           0.1555679
         876.5921608        0.3143634314           0.1555664
         876.6238708       0.03175287508           0.1555648
         876.6555808        0.1798142293           0.1555633
         876.6872909        0.3024726158           0.1555617
         876.7190009        0.0910915748           0.1555602
         876.7507109        0.0951901442           0.1555586
          876.782421       0.07214945597            0.155557
          876.814131         0.124504586           0.1555555
          876.845841       0.06003927229           0.1555539
         876.8775511       0.01982569191           0.1555524
         876.9092611        0.3909113023           0.1555508
         876.9409711        0.2321480575           0.1555492
         876.9726812        0.2098990362           0.1555477
         877.0043912        0.3317001086           0.1555461
         877.0361012       0.00276413946           0.1555446
         877.0678113        0.1083140206            0.155543
         877.0995213       0.02180497565           0.1555415
         877.1312313       0.02180899968           0.1555399
         877.1629414       0.07721329618           0.1555383
         877.1946514       0.02362191964           0.1555368
         877.2263614       0.07551810708           0.1555352
         877.2580715        0.7881108939           0.1555337
         877.2897815       0.01535959748           0.1555321
         877.3214915      0.006374167115           0.1555306
         877.3532016        0.3235619084            0.155529
         877.3849116     0.0001242993614           0.1555275
         877.4166216        0.2205159732           0.1555259
         877.4483317      0.003736614464           0.1555244
         877.4800417       0.02415371019           0.1555228
         877.5117517       0.02539538718           0.1555212
         877.5434618        0.2983770581           0.1555197
         877.5751718       0.06455304816           0.1555181
         877.6068818        0.2708945577           0.1555166
         877.6385919        0.3705534753            0.155515
         877.6703019        0.5411054939           0.1555135
         877.7020119       0.09475210159           0.1555119
          877.733722        0.1272283365           0.1555104
          877.765432        0.2487094631           0.1555088
          877.797142        0.4555993939           0.1555073
         877.8288521        0.4324812846           0.1555057
         877.8605621        0.4012973946           0.1555042
         877.8922721       0.01779053192           0.1555026
         877.9239822        0.1548028742           0.1555011
         877.9556922         0.123516013           0.1554995
         877.9874022        0.0595639674           0.1554979
         878.0191123        0.2393731587           0.1554964
         878.0508223       0.01211058589           0.1554948
         878.0825323       0.03758781542           0.1554933
         878.1142424        0.1164408994           0.1554917
         878.1459524       0.06082198729           0.1554902
         878.1776624       0.08829226817           0.1554886
         878.2093725       0.08083328343           0.1554871
         878.2410825        0.2841554267           0.1554855
         878.2727925       0.02676329897            0.155484
         878.3045026        0.0553206058           0.1554824
         878.3362126       0.07036730305           0.1554809
         878.3679226       0.07368775836           0.1554793
         878.3996327        0.1159899917           0.1554778
         878.4313427        0.2588146867           0.1554762
         878.4630527       0.03069654698           0.1554747
         878.4947628       0.09314294931           0.1554731
         878.5264728        0.2943488618           0.1554716
         878.5581828        0.1337137026             0.15547
         878.5898929        0.2512789776           0.1554685
         878.6216029         0.210302246           0.1554669
         878.6533129        0.1758882615           0.1554654
          878.685023        0.2850250564           0.1554639
          878.716733        0.1345128306           0.1554623
          878.748443        0.2266021959           0.1554608
         878.7801531      0.001276590685           0.1554592
         878.8118631        0.2125722016           0.1554577
         878.8435731        0.1198654308           0.1554561
         878.8752832        0.2041006058           0.1554546
         878.9069932        0.9000692375            0.155453
         878.9387032        0.0268248765           0.1554515
         878.9704133       0.02108299123           0.1554499
         879.0021233        0.1511500978           0.1554484
         879.0338333        0.3492338858           0.1554468
         879.0655434       0.03109208242           0.1554453
         879.0972534        0.2441797135           0.1554437
         879.1289634        0.2873947731           0.1554422
         879.1606735        0.4871014104           0.1554407
         879.1923835        0.1107790333           0.1554391
         879.2240935        0.0766539619           0.1554376
         879.2558036       0.07018015522            0.155436
         879.2875136       0.01869516363           0.1554345
         879.3192236        0.2256243399           0.1554329
         879.3509337       0.05996086837           0.1554314
         879.3826437        0.3116553047           0.1554298
         879.4143537        0.1429592441           0.1554283
         879.4460638        0.1003889623           0.1554267
         879.4777738        0.2030707103           0.1554252
         879.5094838        0.1463191322           0.1554237
         879.5411939        0.2066770868           0.1554221
         879.5729039       0.06877616472           0.1554206
         879.6046139        0.2556541419            0.155419
          879.636324       0.03712626704           0.1554175
          879.668034      0.004503415875           0.1554159
          879.699744       0.04137244605           0.1554144
         879.7314541       0.02163099216           0.1554129
         879.7631641        0.1518384053           0.1554113
         879.7948741       0.02859531983           0.1554098
         879.8265842       0.01150972386           0.1554082
         879.8582942        0.2823443699           0.1554067
         879.8900042        0.1770382735           0.1554052
         879.9217143        0.3364686134           0.1554036
         879.9534243        0.1237266762           0.1554021
         879.9851343       0.04813391471           0.1554005
         880.0168444       0.06251170131            0.155399
         880.0485544       0.02037453018           0.1553974
         880.0802644       0.09699116322           0.1553959
         880.1119745        0.1142386215           0.1553944
         880.1436845         0.210659212           0.1553928
         880.1753945        0.1017136122           0.1553913
         880.2071046       0.03915938996           0.1553897
         880.2388146        0.3157641731           0.1553882
         880.2705246      0.009881492747           0.1553867
         880.3022347        0.0468429076           0.1553851
         880.3339447        0.6173112052           0.1553836
         880.3656547         0.112119138            0.155382
         880.3973648       0.01505417274           0.1553805
         880.4290748       0.04621027913            0.155379
         880.4607848        0.3240665477           0.1553774
         880.4924949       0.01150252531           0.1553759
         880.5242049        0.2101903833           0.1553744
         880.5559149        0.1336939827           0.1553728
          880.587625       0.01038943938           0.1553713
          880.619335        0.8191750246           0.1553697
          880.651045        0.5021439012           0.1553682
         880.6827551        0.1472908773           0.1553667
         880.7144651        0.1140471599           0.1553651
         880.7461751       0.09448294546           0.1553636
         880.7778852        0.4439094748           0.1553621
         880.8095952       0.03061144649           0.1553605
         880.8413052       0.04147585765            0.155359
         880.8730153        0.2943457968           0.1553574
         880.9047253       0.07200151806           0.1553559
         880.9364353      0.006435912395           0.1553544
         880.9681454        0.1175413712           0.1553528
         880.9998554       0.06169912969           0.1553513
         881.0315654        0.2839142288           0.1553498
         881.0632755       0.04240512339           0.1553482
         881.0949855        0.1682130827           0.1553467
         881.1266955       0.06025598418           0.1553452
         881.1584056        0.1452158919           0.1553436
         881.1901156         0.027174654           0.1553421
         881.2218256          0.19972864           0.1553406
         881.2535357       0.01829561904            0.155339
         881.2852457       0.02103482261           0.1553375
         881.3169557       0.01185711516            0.155336
         881.3486658        0.2305316046           0.1553344
         881.3803758       0.08623281827           0.1553329
         881.4120858       0.09840333555           0.1553314
         881.4437959      0.005546692443           0.1553298
         881.4755059       0.02706470966           0.1553283
         881.5072159       0.02282524822           0.1553268
          881.538926        0.3593391556           0.1553252
          881.570636       0.02602775911           0.1553237
          881.602346        0.0348914414           0.1553222
         881.6340561        0.1179320316           0.1553206
         881.6657661       0.01347110873           0.1553191
         881.6974761       0.04529119955           0.1553176
         881.7291862        0.2122465041            0.155316
         881.7608962       0.03223239388           0.1553145
         881.7926062       0.02989887197            0.155313
         881.8243163        0.2482215197           0.1553114
         881.8560263         0.134315222           0.1553099
         881.8877363       0.03382405462           0.1553084
         881.9194464      0.007808704643           0.1553068
         881.9511564       0.09933297553           0.1553053
         881.9828664        0.1727505023           0.1553038
         882.0145765        0.0535772713           0.1553023
         882.0462865        0.0858793174           0.1553007
         882.0779965       0.04476870863           0.1552992
         882.1097066        0.1713088939           0.1552977
         882.1414166       0.05087294055           0.1552961
         882.1731266        0.0324847059           0.1552946
         882.2048367        0.1433324381           0.1552931
         882.2365467        0.4246135343           0.1552915
         882.2682567       0.01457920149             0.15529
         882.2999668       0.01549852501           0.1552885
         882.3316768        0.2071657054            0.155287
         882.3633868       0.06812512025           0.1552854
         882.3950969        0.1949226961           0.1552839
         882.4268069        0.2675728992           0.1552824
         882.4585169       0.03865319141           0.1552808
          882.490227       0.05525581973           0.1552793
          882.521937        0.1088916075           0.1552778
          882.553647         0.164161452           0.1552763
         882.5853571       0.04325845591           0.1552747
         882.6170671        0.4996108145           0.1552732
         882.6487771        0.3461168552           0.1552717
         882.6804872        0.1488745323           0.1552702
         882.7121972        0.6824532482           0.1552686
         882.7439072         0.313293403           0.1552671
         882.7756173        0.1039530523           0.1552656
         882.8073273        0.1164953474            0.155264
         882.8390373        0.1884843598           0.1552625
         882.8707474       0.02620342457            0.155261
         882.9024574      0.002461687326           0.1552595
         882.9341674        0.2601222783           0.1552579
         882.9658775        0.1346081912           0.1552564
         882.9975875      0.001857694637           0.1552549
         883.0292975       0.03629556713           0.1552534
         883.0610076       0.02173591442           0.1552518
         883.0927176        0.2217882891           0.1552503
         883.1244276         0.113994344           0.1552488
         883.1561377       0.03205049625           0.1552473
         883.1878477        0.2026912834           0.1552457
         883.2195577        0.5943700012           0.1552442
         883.2512678       0.01242588172           0.1552427
         883.2829778       0.03462930052           0.1552412
         883.3146878       0.02949056588           0.1552397
         883.3463979       0.03928230349           0.1552381
         883.3781079      0.003191839637           0.1552366
         883.4098179        0.3614170992           0.1552351
          883.441528       0.04800060675           0.1552336
          883.473238        0.1802052402            0.155232
          883.504948       0.07590162733           0.1552305
         883.5366581       0.03543166808            0.155229
         883.5683681        0.2219814063           0.1552275
         883.6000781        0.3802952899            0.155226
         883.6317882       0.03016563378           0.1552244
         883.6634982        0.1287750172           0.1552229
         883.6952082        0.1389110128           0.1552214
         883.7269183      0.004038221158           0.1552199
         883.7586283        0.5676139484           0.1552183
         883.7903383        0.1531777757           0.1552168
         883.8220484        0.3188123332           0.1552153
         883.8537584       0.01231921572           0.1552138
         883.8854684        0.1558068527           0.1552123
         883.9171785        0.3940145666           0.1552107
         883.9488885        0.2067726902           0.1552092
         883.9805985        0.2232117363           0.1552077
         884.0123086       0.06150992305           0.1552062
         884.0440186        0.0564251016           0.1552047
         884.0757286        0.3293384406           0.1552031
         884.1074387        0.3134204001           0.1552016
         884.1391487        0.1965979341           0.1552001
         884.1708587         0.024876493           0.1551986
         884.2025688        0.1207166224           0.1551971
         884.2342788        0.0177369218           0.1551955
         884.2659888        0.6486243852            0.155194
         884.2976989       0.02227285748           0.1551925
         884.3294089       0.09309408856            0.155191
         884.3611189        0.1217185859           0.1551895
          884.392829        0.4349429235            0.155188
          884.424539       0.01949890869           0.1551864
          884.456249        0.4585063033           0.1551849
         884.4879591       0.08492825392           0.1551834
         884.5196691        0.0667714755           0.1551819
         884.5513791       0.04044440382           0.1551804
         884.5830892       0.08272369574           0.1551789
         884.6147992      0.007977825142           0.1551773
         884.6465092       0.07899128054           0.1551758
         884.6782193       0.07543395623           0.1551743
         884.7099293        0.3619287577           0.1551728
         884.7416393        0.3081713847           0.1551713
         884.7733494        0.2753738872           0.1551698
         884.8050594      0.004535860481           0.1551682
         884.8367694       0.07626673687           0.1551667
         884.8684795        0.1599437737           0.1551652
         884.9001895        0.1161531671           0.1551637
         884.9318995        0.3117813843           0.1551622
         884.9636096       0.03821967475           0.1551607
         884.9953196       0.03697650843           0.1551592
         885.0270296        0.1316042701           0.1551576
         885.0587397        0.2018403035           0.1551561
         885.0904497       0.04763584844           0.1551546
         885.1221597       0.03579834582           0.1551531
         885.1538698         0.364939097           0.1551516
         885.1855798       0.04791377905           0.1551501
         885.2172898       0.04048926375           0.1551486
         885.2489999       0.08002227632            0.155147
         885.2807099       0.05427451249           0.1551455
         885.3124199        0.1507843908            0.155144
           885.34413      0.009137524156           0.1551425
           885.37584       0.08134282723            0.155141
           885.40755        0.1199647813           0.1551395
         885.4392601        0.5071135945            0.155138
         885.4709701       0.01175059479           0.1551365
         885.5026801      0.006624524224           0.1551349
         885.5343902         0.263738178           0.1551334
         885.5661002        0.2149150747           0.1551319
         885.5978102        0.2676092824           0.1551304
         885.6295203       0.02953627358           0.1551289
         885.6612303       0.04158572503           0.1551274
         885.6929403      0.002961244753           0.1551259
         885.7246504        0.1520571143           0.1551244
         885.7563604        0.2180719444           0.1551229
         885.7880704      0.009482583456           0.1551213
         885.8197805        0.5415417032           0.1551198
         885.8514905        0.2766474205           0.1551183
         885.8832005       0.02198775406           0.1551168
         885.9149106       0.05141067797           0.1551153
         885.9466206        0.4684693276           0.1551138
         885.9783306        0.1156020466           0.1551123
         886.0100407       0.02538484954           0.1551108
         886.0417507        0.2099970249           0.1551093
         886.0734607       0.00826309961           0.1551078
         886.1051708        0.3827160093           0.1551062
         886.1368808        0.1058778926           0.1551047
         886.1685908        0.2898372752           0.1551032
         886.2003009        0.1554010552           0.1551017
         886.2320109         0.323972957           0.1551002
         886.2637209        0.0661112009           0.1550987
          886.295431       0.01186027573           0.1550972
          886.327141        0.1109508848           0.1550957
          886.358851       0.03329076625           0.1550942
         886.3905611        0.5817270056           0.1550927
         886.4222711        0.1030920718           0.1550912
         886.4539811        0.4120070144           0.1550897
         886.4856912        0.1972965679           0.1550882
         886.5174012       0.06509799976           0.1550866
         886.5491112      0.008718248978           0.1550851
         886.5808213       0.07284260552           0.1550836
         886.6125313       0.09561011058           0.1550821
         886.6442413        0.4456037992           0.1550806
         886.6759514        0.1878676361           0.1550791
         886.7076614        0.2651836203           0.1550776
         886.7393714        0.1866540675           0.1550761
         886.7710815        0.1032763351           0.1550746
         886.8027915         0.563356679           0.1550731
         886.8345015      0.002299108333           0.1550716
         886.8662116        0.1266253079           0.1550701
         886.8979216       0.06463632378           0.1550686
         886.9296316        0.1217215614           0.1550671
         886.9613417       0.09543668054           0.1550656
         886.9930517          0.17955709           0.1550641
         887.0247617        0.3066387306           0.1550626
         887.0564718       0.05178144595           0.1550611
         887.0881818       0.03400507286           0.1550596
         887.1198918       0.09014812496            0.155058
         887.1516019        0.1549654836           0.1550565
         887.1833119        0.0367934227            0.155055
         887.2150219       0.08286977775           0.1550535
          887.246732      0.009304386807            0.155052
          887.278442        0.1051785152           0.1550505
          887.310152        0.1763944927            0.155049
         887.3418621        0.3096070987           0.1550475
         887.3735721       0.04458326207            0.155046
         887.4052821       0.09783196461           0.1550445
         887.4369922       0.02669607003            0.155043
         887.4687022        0.2741031661           0.1550415
         887.5004122        0.2140453036             0.15504
         887.5321223        0.1466157322           0.1550385
         887.5638323       0.02477812248            0.155037
         887.5955423        0.2208550384           0.1550355
         887.6272524        0.2900085527            0.155034
         887.6589624        0.3575296013           0.1550325
         887.6906724       0.01930323248            0.155031
         887.7223825       0.05726287872           0.1550295
         887.7540925       0.05062579505            0.155028
         887.7858025        0.1959390319           0.1550265
         887.8175126        0.7101374953            0.155025
         887.8492226       0.05076709153           0.1550235
         887.8809326        0.1971407941            0.155022
         887.9126427       0.04306301486           0.1550205
         887.9443527       0.04923356929            0.155019
         887.9760627       0.05905906053           0.1550175
         888.0077728       0.04408793816            0.155016
         888.0394828        0.7289964405           0.1550145
         888.0711928        0.1220383535            0.155013
         888.1029029       0.04174710065           0.1550115
         888.1346129       0.01655784915             0.15501
         888.1663229       0.09885095674           0.1550085
          888.198033         0.506021561            0.155007
          888.229743        0.3300807296           0.1550055
          888.261453      0.002239190257            0.155004
         888.2931631       0.06264089785           0.1550025
         888.3248731       0.01313190247            0.155001
         888.3565831        0.3265794179           0.1549995
         888.3882932       0.02194612368            0.154998
         888.4200032        0.1248693046           0.1549965
         888.4517132       0.07435216027            0.154995
         888.4834233        0.1354217171           0.1549936
         888.5151333        0.3746635162           0.1549921
         888.5468433        0.1900708314           0.1549906
         888.5785534       0.03110196275           0.1549891
         888.6102634        0.3186165631           0.1549876
         888.6419734        0.2800161518           0.1549861
         888.6736835         0.540339946           0.1549846
         888.7053935       0.00283006311           0.1549831
         888.7371035           0.1283243           0.1549816
         888.7688136       0.03512950908           0.1549801
         888.8005236       0.06381938625           0.1549786
         888.8322336       0.03962500536           0.1549771
         888.8639437       0.01543796082           0.1549756
         888.8956537        0.0625274818           0.1549741
         888.9273637        0.2161395963           0.1549726
         888.9590738       0.06632674188           0.1549711
         888.9907838       0.09621987705           0.1549696
         889.0224938        0.3793363235           0.1549681
         889.0542039        0.0193594876           0.1549666
         889.0859139        0.1019704487           0.1549651
         889.1176239       0.08890803904           0.1549637
          889.149334        0.1279088109           0.1549622
          889.181044       0.07341762334           0.1549607
          889.212754       0.07975240176           0.1549592
         889.2444641        0.1251819404           0.1549577
         889.2761741        0.1234821917           0.1549562
         889.3078841      0.004426089751           0.1549547
         889.3395942        0.1212495298           0.1549532
         889.3713042       0.01635684656           0.1549517
         889.4030142        0.1034104605           0.1549502
         889.4347243        0.1860285701           0.1549487
         889.4664343       0.04947074431           0.1549472
         889.4981443           0.2629515           0.1549458
         889.5298544        0.1205076848           0.1549443
         889.5615644        0.1243175573           0.1549428
         889.5932744       0.09326730712           0.1549413
         889.6249845       0.07686495919           0.1549398
         889.6566945       0.01042885647           0.1549383
         889.6884045       0.04856745369           0.1549368
         889.7201146       0.03802815637           0.1549353
         889.7518246       0.07343244657           0.1549338
         889.7835346        0.1918094947           0.1549323
         889.8152447       0.00517236786           0.1549308
         889.8469547        0.1334024228           0.1549294
         889.8786647       0.02548232915           0.1549279
         889.9103748      0.000134609191           0.1549264
         889.9420848        0.0100065338           0.1549249
         889.9737948       0.07240776795           0.1549234
         890.0055049        0.0370805241           0.1549219
         890.0372149      0.007384857303           0.1549204
         890.0689249        0.1030390294           0.1549189
          890.100635       0.02402548083           0.1549174
          890.132345        0.3514877886            0.154916
          890.164055       0.07597153253           0.1549145
         890.1957651       0.05075602999            0.154913
         890.2274751      0.008862470853           0.1549115
         890.2591851         0.167559228             0.15491
         890.2908952       0.03752022821           0.1549085
         890.3226052       0.01828520388            0.154907
         890.3543152        0.1899272557           0.1549055
         890.3860253       0.03473310867           0.1549041
         890.4177353        0.3038237849           0.1549026
         890.4494453      0.007884526782           0.1549011
         890.4811554       0.04435051245           0.1548996
         890.5128654        0.2601766862           0.1548981
         890.5445754       0.06521925501           0.1548966
         890.5762855       0.03995877519           0.1548951
         890.6079955       0.07488783877           0.1548937
         890.6397055       0.06065507423           0.1548922
         890.6714156        0.2952409088           0.1548907
         890.7031256       0.02900517888           0.1548892
         890.7348356       0.09280890946           0.1548877
         890.7665457        0.2856802051           0.1548862
         890.7982557        0.1869519043           0.1548847
         890.8299657       0.04506414497           0.1548833
         890.8616758       0.02330018875           0.1548818
         890.8933858        0.1243751698           0.1548803
         890.9250958       0.08853347105           0.1548788
         890.9568059       0.07026552526           0.1548773
         890.9885159       0.02819578484           0.1548758
         891.0202259        0.1347543574           0.1548744
          891.051936       0.06135092346           0.1548729
          891.083646        0.2364528689           0.1548714
          891.115356        0.4107615352           0.1548699
         891.1470661        0.1252686648           0.1548684
         891.1787761        0.1141047825           0.1548669
         891.2104861        0.2893869718           0.1548655
         891.2421962        0.2075409363            0.154864
         891.2739062       0.04547660511           0.1548625
         891.3056162       0.06929358887            0.154861
         891.3373263       0.03124500121           0.1548595
         891.3690363        0.1125174744           0.1548581
         891.4007463        0.1398250367           0.1548566
         891.4324564       0.06168759452           0.1548551
         891.4641664       0.08932850469           0.1548536
         891.4958764       0.08004367177           0.1548521
         891.5275865       0.01998035372           0.1548506
         891.5592965        0.1810410472           0.1548492
         891.5910065       0.01451658982           0.1548477
         891.6227166       0.03542519605           0.1548462
         891.6544266       0.01054134354           0.1548447
         891.6861366       0.07436441483           0.1548432
         891.7178467        0.1042885687           0.1548418
         891.7495567        0.1345570512           0.1548403
         891.7812667        0.2815116639           0.1548388
         891.8129768        0.1427509258           0.1548373
         891.8446868      0.006311991687           0.1548358
         891.8763968        0.3901497206           0.1548344
         891.9081069        0.2612186122           0.1548329
         891.9398169       0.05375085011           0.1548314
         891.9715269       0.07757084316           0.1548299
          892.003237         0.236684147           0.1548285
          892.034947       0.04650220713            0.154827
          892.066657        0.2443959351           0.1548255
         892.0983671       0.05329689579            0.154824
         892.1300771        0.3445377626           0.1548225
         892.1617871       0.04351296817           0.1548211
         892.1934972        0.4061015871           0.1548196
         892.2252072        0.1462383576           0.1548181
         892.2569172        0.1798184716           0.1548166
         892.2886273       0.07954359353           0.1548152
         892.3203373        0.6601761346           0.1548137
         892.3520473        0.3353421591           0.1548122
         892.3837574         0.248306764           0.1548107
         892.4154674        0.3302385371           0.1548092
         892.4471774        0.3645277145           0.1548078
         892.4788875         0.176046186           0.1548063
         892.5105975       0.01346722597           0.1548048
         892.5423075       0.08157691133           0.1548033
         892.5740176       0.05118847094           0.1548019
         892.6057276        0.1253476809           0.1548004
         892.6374376        0.2401907798           0.1547989
         892.6691477       0.02825313488           0.1547974
         892.7008577        0.2249247955            0.154796
         892.7325677        0.1919064796           0.1547945
         892.7642778       0.02384478186            0.154793
         892.7959878        0.1750726253           0.1547915
         892.8276978       0.07372109588           0.1547901
         892.8594079        0.2569771673           0.1547886
