#       freq (microHz)    spectrum (ppm2/microHz)   model spectrum (ppm2/microHz)
         872.4064364        0.2355906244           0.1557737
         872.4381464     0.0004996559009           0.1557721
         872.4698564      0.004792792286           0.1557706
         872.5015665        0.2347312267            0.155769
         872.5332765       0.03679847536           0.1557674
         872.5649865       0.05633317976           0.1557658
         872.5966966        0.1270031264           0.1557642
         872.6284066        0.1022917737           0.1557626
         872.6601166       0.02512282557           0.1557611
         872.6918267       0.01959287182           0.1557595
         872.7235367        0.1104263371           0.1557579
         872.7552467        0.1150323829           0.1557563
         872.7869568       0.05930621448           0.1557547
         872.8186668        0.2033871378           0.1557532
         872.8503768      0.004617070616           0.1557516
         872.8820869     4.545918862e-05             0.15575
         872.9137969       0.02022204346           0.1557484
         872.9455069        0.1027208179           0.1557468
          872.977217       0.01035490002           0.1557453
          873.008927        0.1108702655           0.1557437
          873.040637        0.1572106748           0.1557421
         873.0723471        0.2705290509           0.1557405
         873.1040571        0.3069040893            0.155739
         873.1357671       0.05165734394           0.1557374
         873.1674772          0.15645783           0.1557358
         873.1991872       0.04079974675           0.1557342
         873.2308972       0.05430143364           0.1557326
         873.2626073       0.04155027971           0.1557311
         873.2943173       0.07108585586           0.1557295
         873.3260273        0.1320366471           0.1557279
         873.3577374       0.07887300942           0.1557263
         873.3894474        0.4122855393           0.1557248
         873.4211574       0.04279307501           0.1557232
         873.4528675       0.05951767277           0.1557216
         873.4845775         0.158411608             0.15572
         873.5162875        0.1429362271           0.1557184
         873.5479976        0.1450524849           0.1557169
         873.5797076        0.0856136151           0.1557153
         873.6114176         0.260040861           0.1557137
         873.6431277        0.1212275895           0.1557121
         873.6748377       0.08112909129           0.1557106
         873.7065477         0.261800453            0.155709
         873.7382578        0.1678190841           0.1557074
         873.7699678        0.0842769566           0.1557058
         873.8016778      0.005823290702           0.1557043
         873.8333879        0.1140566858           0.1557027
         873.8650979        0.0422151433           0.1557011
         873.8968079        0.1900114512           0.1556995
          873.928518       0.05199771438            0.155698
          873.960228         0.180952934           0.1556964
          873.991938        0.1413219997           0.1556948
         874.0236481       0.05074556826           0.1556933
         874.0553581        0.2039051889           0.1556917
         874.0870681       0.02016635649           0.1556901
         874.1187782       0.07880942074           0.1556885
         874.1504882        0.4942062555            0.155687
         874.1821982       0.08317843894           0.1556854
         874.2139083       0.02208215917           0.1556838
         874.2456183        0.1311315055           0.1556822
         874.2773283       0.07725868279           0.1556807
         874.3090384         0.374134829           0.1556791
         874.3407484      0.009047736564           0.1556775
         874.3724584        0.2648107366            0.155676
         874.4041685       0.04915058642           0.1556744
         874.4358785        0.1148547514           0.1556728
         874.4675885        0.5214140943           0.1556712
         874.4992986        0.1199759809           0.1556697
         874.5310086        0.1800568599           0.1556681
         874.5627186        0.1601292264           0.1556665
         874.5944287       0.02835746617            0.155665
         874.6261387      0.004654819924           0.1556634
         874.6578487        0.0367044201           0.1556618
         874.6895588       0.09762073344           0.1556603
         874.7212688        0.9326843267           0.1556587
         874.7529788        0.1642652534           0.1556571
         874.7846889        0.6860694092           0.1556555
         874.8163989       0.01641812796            0.155654
         874.8481089       0.02163776058           0.1556524
          874.879819       0.06000867078           0.1556508
          874.911529       0.01957439318           0.1556493
          874.943239       0.02215663084           0.1556477
         874.9749491        0.1701948587           0.1556461
         875.0066591       0.05771531906           0.1556446
         875.0383691        0.4863668645            0.155643
         875.0700792       0.05951456874           0.1556414
         875.1017892        0.1486428843           0.1556399
         875.1334992        0.1989858338           0.1556383
         875.1652093        0.1503191097           0.1556367
         875.1969193        0.2690201561           0.1556352
         875.2286293        0.6504966054           0.1556336
         875.2603394        0.3137379731            0.155632
         875.2920494       0.03255085277           0.1556305
         875.3237594       0.09508262442           0.1556289
         875.3554695        0.1747353338           0.1556273
         875.3871795        0.1036590346           0.1556258
         875.4188895       0.01582937151           0.1556242
         875.4505996       0.06724417768           0.1556226
         875.4823096        0.1964368116           0.1556211
         875.5140196       0.01746566474           0.1556195
         875.5457297       0.01410063292           0.1556179
         875.5774397       0.06259781632           0.1556164
         875.6091497        0.1978043911           0.1556148
         875.6408598        0.1343622913           0.1556132
         875.6725698         0.129260238           0.1556117
         875.7042798      0.008746093064           0.1556101
         875.7359899        0.1949907409           0.1556086
         875.7676999        0.1016152712            0.155607
         875.7994099        0.1772164928           0.1556054
           875.83112        0.1364663345           0.1556039
           875.86283       0.09379435043           0.1556023
           875.89454        0.2879677611           0.1556007
         875.9262501        0.1230912635           0.1555992
         875.9579601        0.1415246806           0.1555976
         875.9896701        0.1041769659            0.155596
         876.0213802       0.05134007732           0.1555945
         876.0530902        0.1681325356           0.1555929
         876.0848002        0.2309433426           0.1555914
         876.1165103       0.04560554919           0.1555898
         876.1482203       0.08078945188           0.1555882
         876.1799303       0.09674507306           0.1555867
         876.2116404       0.08034042667           0.1555851
         876.2433504       0.08216684281           0.1555836
         876.2750604        0.1552275819            0.155582
         876.3067705      0.008473689281           0.1555804
         876.3384805        0.1157132112           0.1555789
         876.3701905       0.06862346884           0.1555773
         876.4019006       0.07677813656           0.1555757
         876.4336106        0.1738898993           0.1555742
         876.4653206        0.1909798047           0.1555726
         876.4970307        0.0951842725           0.1555711
         876.5287407         0.272977313           0.1555695
         876.5604507        0.6496808991           0.1555679
         876.5921608       0.09241358941           0.1555664
         876.6238708        0.1435411234           0.1555648
         876.6555808        0.2312613047           0.1555633
         876.6872909        0.4025363324           0.1555617
         876.7190009        0.2733045023           0.1555602
         876.7507109       0.03232252362           0.1555586
          876.782421        0.5542263974            0.155557
          876.814131        0.1502131932           0.1555555
          876.845841         0.260568834           0.1555539
         876.8775511       0.01618894936           0.1555524
         876.9092611        0.1712732749           0.1555508
         876.9409711       0.01759661025           0.1555492
         876.9726812        0.1881792731           0.1555477
         877.0043912        0.0948296176           0.1555461
         877.0361012        0.1132206489           0.1555446
         877.0678113       0.04816066512            0.155543
         877.0995213       0.05521325967           0.1555415
         877.1312313        0.1802236465           0.1555399
         877.1629414       0.01037500373           0.1555383
         877.1946514       0.03505501578           0.1555368
         877.2263614       0.04193114792           0.1555352
         877.2580715        0.1360269501           0.1555337
         877.2897815       0.04654685949           0.1555321
         877.3214915        0.3393724099           0.1555306
         877.3532016       0.02591144841            0.155529
         877.3849116        0.3610773616           0.1555275
         877.4166216        0.3361839963           0.1555259
         877.4483317       0.09805793368           0.1555244
         877.4800417        0.2422665148           0.1555228
         877.5117517      0.002099353328           0.1555212
         877.5434618       0.02484729535           0.1555197
         877.5751718        0.0984048901           0.1555181
         877.6068818        0.2036850297           0.1555166
         877.6385919        0.1405465988            0.155515
         877.6703019        0.1492661057           0.1555135
         877.7020119      0.001213935215           0.1555119
          877.733722        0.3799729398           0.1555104
          877.765432       0.04230504283           0.1555088
          877.797142        0.1157450348           0.1555073
         877.8288521        0.1385265282           0.1555057
         877.8605621       0.08345602922           0.1555042
         877.8922721        0.1120341789           0.1555026
         877.9239822      0.008858154347           0.1555011
         877.9556922         0.413573189           0.1554995
         877.9874022       0.06711617316           0.1554979
         878.0191123        0.2504325484           0.1554964
         878.0508223        0.4456993115           0.1554948
         878.0825323       0.07919832378           0.1554933
         878.1142424        0.1134835284           0.1554917
         878.1459524        0.2679081729           0.1554902
         878.1776624       0.07306902758           0.1554886
         878.2093725        0.1236276146           0.1554871
         878.2410825        0.1095160622           0.1554855
         878.2727925        0.2356225057            0.155484
         878.3045026       0.04885493923           0.1554824
         878.3362126        0.2562559329           0.1554809
         878.3679226        0.1065595593           0.1554793
         878.3996327        0.0251991081           0.1554778
         878.4313427        0.0776378631           0.1554762
         878.4630527        0.2349633909           0.1554747
         878.4947628        0.4241606378           0.1554731
         878.5264728       0.04840093913           0.1554716
         878.5581828        0.3114321507             0.15547
         878.5898929       0.01327843124           0.1554685
         878.6216029        0.1720694736           0.1554669
         878.6533129        0.4726889041           0.1554654
          878.685023        0.1164704384           0.1554639
          878.716733       0.03145675978           0.1554623
          878.748443        0.5547380837           0.1554608
         878.7801531       0.04241847192           0.1554592
         878.8118631        0.5176710595           0.1554577
         878.8435731       0.02962674794           0.1554561
         878.8752832        0.1652951783           0.1554546
         878.9069932        0.0998093184            0.155453
         878.9387032       0.07315286315           0.1554515
         878.9704133        0.3898076259           0.1554499
         879.0021233        0.1937063497           0.1554484
         879.0338333       0.04418621338           0.1554468
         879.0655434       0.04317899307           0.1554453
         879.0972534        0.2065313922           0.1554437
         879.1289634       0.08116643022           0.1554422
         879.1606735        0.4953322675           0.1554407
         879.1923835        0.1477303187           0.1554391
         879.2240935       0.04259832475           0.1554376
         879.2558036       0.07453935355            0.155436
         879.2875136       0.01761146701           0.1554345
         879.3192236       0.03844536178           0.1554329
         879.3509337        0.2542244343           0.1554314
         879.3826437        0.0619061482           0.1554298
         879.4143537       0.03492082331           0.1554283
         879.4460638       0.05554775928           0.1554267
         879.4777738        0.1449769404           0.1554252
         879.5094838       0.08250669274           0.1554237
         879.5411939        0.2270547922           0.1554221
         879.5729039        0.2530165538           0.1554206
         879.6046139       0.03880171763            0.155419
          879.636324        0.4370891261           0.1554175
          879.668034      0.006550631806           0.1554159
          879.699744        0.1503522657           0.1554144
         879.7314541       0.08560743119           0.1554129
         879.7631641       0.07600458886           0.1554113
         879.7948741        0.3217516384           0.1554098
         879.8265842       0.04865935213           0.1554082
         879.8582942       0.09352858222           0.1554067
         879.8900042       0.06663858893           0.1554052
         879.9217143      0.002784934953           0.1554036
         879.9534243         0.560750685           0.1554021
         879.9851343       0.06972078493           0.1554005
         880.0168444         0.397637745            0.155399
         880.0485544         0.311580215           0.1553974
         880.0802644       0.07995548383           0.1553959
         880.1119745        0.3672036993           0.1553944
         880.1436845        0.1734365107           0.1553928
         880.1753945        0.2825566017           0.1553913
         880.2071046       0.03648857591           0.1553897
         880.2388146        0.1631488689           0.1553882
         880.2705246       0.07695144614           0.1553867
         880.3022347        0.1745486936           0.1553851
         880.3339447        0.1095780392           0.1553836
         880.3656547        0.1193628561            0.155382
         880.3973648       0.07202099583           0.1553805
         880.4290748        0.2618078821            0.155379
         880.4607848       0.07497419979           0.1553774
         880.4924949       0.01538553673           0.1553759
         880.5242049       0.09139938114           0.1553744
         880.5559149        0.1135113278           0.1553728
          880.587625         0.216531735           0.1553713
          880.619335       0.03253970578           0.1553697
          880.651045       0.02056933287           0.1553682
         880.6827551       0.06788834386           0.1553667
         880.7144651        0.3172749776           0.1553651
         880.7461751       0.06007791281           0.1553636
         880.7778852       0.05764306079           0.1553621
         880.8095952      0.004424759573           0.1553605
         880.8413052       0.06294300166            0.155359
         880.8730153       0.07155265353           0.1553574
         880.9047253      0.007978933172           0.1553559
         880.9364353        0.4054455178           0.1553544
         880.9681454        0.2434472089           0.1553528
         880.9998554      0.009353863363           0.1553513
         881.0315654       0.07214613236           0.1553498
         881.0632755        0.0595428485           0.1553482
         881.0949855       0.08427901053           0.1553467
         881.1266955       0.07054231974           0.1553452
         881.1584056       0.05129557952           0.1553436
         881.1901156       0.08428564116           0.1553421
         881.2218256        0.1852069581           0.1553406
         881.2535357        0.0847268916            0.155339
         881.2852457        0.1607440377           0.1553375
         881.3169557        0.1473046991            0.155336
         881.3486658       0.01844686138           0.1553344
         881.3803758       0.09265563817           0.1553329
         881.4120858       0.08295780703           0.1553314
         881.4437959       0.07797618892           0.1553298
         881.4755059        0.2000381659           0.1553283
         881.5072159       0.03118475877           0.1553268
          881.538926        0.1320461664           0.1553252
          881.570636       0.05284067599           0.1553237
          881.602346        0.1483841838           0.1553222
         881.6340561         0.232772338           0.1553206
         881.6657661        0.1935660757           0.1553191
         881.6974761        0.1508990605           0.1553176
         881.7291862        0.2245948376            0.155316
         881.7608962        0.1194628457           0.1553145
         881.7926062        0.1219184463            0.155313
         881.8243163        0.1453610689           0.1553114
         881.8560263       0.03331960002           0.1553099
         881.8877363       0.03814271487           0.1553084
         881.9194464        0.1296194395           0.1553068
         881.9511564        0.2442153008           0.1553053
         881.9828664       0.06733732674           0.1553038
         882.0145765       0.09137438385           0.1553023
         882.0462865       0.02597401749           0.1553007
         882.0779965        0.2509710473           0.1552992
         882.1097066        0.2052940877           0.1552977
         882.1414166      0.008265085847           0.1552961
         882.1731266       0.08644296429           0.1552946
         882.2048367         0.157374316           0.1552931
         882.2365467      0.006591246129           0.1552915
         882.2682567        0.2370720801             0.15529
         882.2999668        0.1805309508           0.1552885
         882.3316768        0.1267064613            0.155287
         882.3633868        0.0406987121           0.1552854
         882.3950969       0.04809932094           0.1552839
         882.4268069     0.0003931379796           0.1552824
         882.4585169       0.06746222211           0.1552808
          882.490227       0.03393290474           0.1552793
          882.521937        0.1910920428           0.1552778
          882.553647       0.01326968825           0.1552763
         882.5853571      0.003446381457           0.1552747
         882.6170671        0.2556836752           0.1552732
         882.6487771        0.0609825746           0.1552717
         882.6804872        0.2006675916           0.1552702
         882.7121972        0.1332859204           0.1552686
         882.7439072       0.00497410192           0.1552671
         882.7756173        0.3070229475           0.1552656
         882.8073273        0.0489508175            0.155264
         882.8390373        0.2983691482           0.1552625
         882.8707474      0.004364735432            0.155261
         882.9024574         0.154924872           0.1552595
         882.9341674         0.211509212           0.1552579
         882.9658775        0.7299525056           0.1552564
         882.9975875        0.4015309113           0.1552549
         883.0292975        0.1159077679           0.1552534
         883.0610076       0.03228930077           0.1552518
         883.0927176       0.08006354029           0.1552503
         883.1244276        0.3001173004           0.1552488
         883.1561377        0.1404326962           0.1552473
         883.1878477        0.1319791884           0.1552457
         883.2195577        0.1215684757           0.1552442
         883.2512678        0.2359093977           0.1552427
         883.2829778       0.09419733815           0.1552412
         883.3146878        0.4646932704           0.1552397
         883.3463979        0.1819215212           0.1552381
         883.3781079        0.1437020486           0.1552366
         883.4098179        0.2074260561           0.1552351
          883.441528        0.0766551065           0.1552336
          883.473238        0.0472620823            0.155232
          883.504948        0.1802607338           0.1552305
         883.5366581        0.3599917068            0.155229
         883.5683681        0.3755247476           0.1552275
         883.6000781       0.01822299816            0.155226
         883.6317882        0.2026578673           0.1552244
         883.6634982       0.04339300254           0.1552229
         883.6952082        0.2339299405           0.1552214
         883.7269183       0.03386564396           0.1552199
         883.7586283       0.05843464494           0.1552183
         883.7903383        0.1950795929           0.1552168
         883.8220484        0.1938860563           0.1552153
         883.8537584       0.01051381777           0.1552138
         883.8854684      0.006293634689           0.1552123
         883.9171785       0.05400172546           0.1552107
         883.9488885       0.02075869626           0.1552092
         883.9805985        0.0913392445           0.1552077
         884.0123086       0.07757192608           0.1552062
         884.0440186       0.02238374546           0.1552047
         884.0757286       0.01559337585           0.1552031
         884.1074387      0.009941353726           0.1552016
         884.1391487         0.184323489           0.1552001
         884.1708587        0.1399682162           0.1551986
         884.2025688       0.01703423547           0.1551971
         884.2342788        0.3512650519           0.1551955
         884.2659888        0.2297423446            0.155194
         884.2976989        0.1668193038           0.1551925
         884.3294089        0.1629234795            0.155191
         884.3611189          0.38392456           0.1551895
          884.392829       0.06349562558            0.155188
          884.424539       0.08669646405           0.1551864
          884.456249        0.2787242839           0.1551849
         884.4879591        0.1401231066           0.1551834
         884.5196691        0.2294897437           0.1551819
         884.5513791        0.1234792125           0.1551804
         884.5830892        0.1075218337           0.1551789
         884.6147992        0.2191106191           0.1551773
         884.6465092        0.2047854755           0.1551758
         884.6782193       0.02204678393           0.1551743
         884.7099293        0.2766569366           0.1551728
         884.7416393       0.09045611895           0.1551713
         884.7733494        0.3270203656           0.1551698
         884.8050594        0.2417940538           0.1551682
         884.8367694         0.146864335           0.1551667
         884.8684795        0.3300417455           0.1551652
         884.9001895       0.05957538532           0.1551637
         884.9318995       0.03091201523           0.1551622
         884.9636096       0.03510434765           0.1551607
         884.9953196       0.04534526508           0.1551592
         885.0270296        0.3087987411           0.1551576
         885.0587397        0.3241907122           0.1551561
         885.0904497         0.175206734           0.1551546
         885.1221597        0.3332565394           0.1551531
         885.1538698       0.06124011353           0.1551516
         885.1855798        0.2186408254           0.1551501
         885.2172898        0.2230691876           0.1551486
         885.2489999       0.03320120802            0.155147
         885.2807099       0.08225906301           0.1551455
         885.3124199       0.03778725502            0.155144
           885.34413        0.4618928622           0.1551425
           885.37584        0.2576999544            0.155141
           885.40755       0.04196547776           0.1551395
         885.4392601       0.06314797891            0.155138
         885.4709701        0.1082752887           0.1551365
         885.5026801        0.3235507743           0.1551349
         885.5343902        0.1018038884           0.1551334
         885.5661002      0.005402057848           0.1551319
         885.5978102       0.01045219147           0.1551304
         885.6295203      0.005026474678           0.1551289
         885.6612303       0.02000146899           0.1551274
         885.6929403        0.1738810465           0.1551259
         885.7246504       0.02745104673           0.1551244
         885.7563604       0.03976290217           0.1551229
         885.7880704        0.3351852497           0.1551213
         885.8197805        0.2102256612           0.1551198
         885.8514905        0.1788694873           0.1551183
         885.8832005        0.1171169776           0.1551168
         885.9149106       0.03588867345           0.1551153
         885.9466206        0.4150234667           0.1551138
         885.9783306       0.07780965309           0.1551123
         886.0100407       0.02105484496           0.1551108
         886.0417507        0.0873538853           0.1551093
         886.0734607        0.2869977308           0.1551078
         886.1051708       0.08564596085           0.1551062
         886.1368808       0.09294416611           0.1551047
         886.1685908        0.1571229079           0.1551032
         886.2003009       0.08908639148           0.1551017
         886.2320109       0.05647753535           0.1551002
         886.2637209       0.06837708322           0.1550987
          886.295431        0.0239262619           0.1550972
          886.327141        0.2148890584           0.1550957
          886.358851       0.04584061865           0.1550942
         886.3905611        0.2142562417           0.1550927
         886.4222711       0.06062530864           0.1550912
         886.4539811        0.1602889099           0.1550897
         886.4856912       0.01563095012           0.1550882
         886.5174012        0.0494945769           0.1550866
         886.5491112        0.1752313394           0.1550851
         886.5808213       0.07816168684           0.1550836
         886.6125313        0.1952823471           0.1550821
         886.6442413        0.2729256074           0.1550806
         886.6759514          0.33708015           0.1550791
         886.7076614       0.02828044393           0.1550776
         886.7393714       0.04243689603           0.1550761
         886.7710815       0.07782816198           0.1550746
         886.8027915        0.2354595885           0.1550731
         886.8345015         0.198592388           0.1550716
         886.8662116        0.1207464495           0.1550701
         886.8979216       0.07177769033           0.1550686
         886.9296316        0.1590576463           0.1550671
         886.9613417       0.03846188649           0.1550656
         886.9930517      0.008734156819           0.1550641
         887.0247617       0.07892318699           0.1550626
         887.0564718       0.01289416174           0.1550611
         887.0881818     0.0007640446749           0.1550596
         887.1198918       0.08993265014            0.155058
         887.1516019      0.007798571975           0.1550565
         887.1833119       0.05350104156            0.155055
         887.2150219        0.1337314556           0.1550535
          887.246732      0.008094010709            0.155052
          887.278442      0.002883988918           0.1550505
          887.310152        0.4565718422            0.155049
         887.3418621        0.1115253077           0.1550475
         887.3735721       0.04990380698            0.155046
         887.4052821       0.04036690456           0.1550445
         887.4369922       0.02921068184            0.155043
         887.4687022        0.1138543857           0.1550415
         887.5004122        0.3896221843             0.15504
         887.5321223        0.4136148108           0.1550385
         887.5638323       0.08055010086            0.155037
         887.5955423        0.0295613685           0.1550355
         887.6272524        0.1985256429            0.155034
         887.6589624       0.03315845506           0.1550325
         887.6906724       0.02018552971            0.155031
         887.7223825       0.05122297338           0.1550295
         887.7540925       0.02881177315            0.155028
         887.7858025        0.1449025271           0.1550265
         887.8175126       0.06101445534            0.155025
         887.8492226       0.06317647671           0.1550235
         887.8809326       0.06217651252            0.155022
         887.9126427        0.1166104442           0.1550205
         887.9443527        0.3126132498            0.155019
         887.9760627        0.1155260656           0.1550175
         888.0077728        0.2173634569            0.155016
         888.0394828       0.04915857293           0.1550145
         888.0711928        0.1728844688            0.155013
         888.1029029      0.008320202852           0.1550115
         888.1346129       0.04840909217             0.15501
         888.1663229       0.02071788954           0.1550085
          888.198033       0.02101828613            0.155007
          888.229743        0.1863056671           0.1550055
          888.261453       0.01940535824            0.155004
         888.2931631       0.04519967248           0.1550025
         888.3248731        0.0773320945            0.155001
         888.3565831       0.08058761487           0.1549995
         888.3882932         0.217328947            0.154998
         888.4200032       0.06630921735           0.1549965
         888.4517132        0.1440491208            0.154995
         888.4834233       0.03113354038           0.1549936
         888.5151333        0.1417401285           0.1549921
         888.5468433        0.1290721194           0.1549906
         888.5785534         0.278469669           0.1549891
         888.6102634        0.4770501523           0.1549876
         888.6419734     0.0002935341329           0.1549861
         888.6736835       0.07059350144           0.1549846
         888.7053935       0.09530531772           0.1549831
         888.7371035        0.1724698591           0.1549816
         888.7688136      0.004686765894           0.1549801
         888.8005236         0.196058395           0.1549786
         888.8322336        0.2079774634           0.1549771
         888.8639437       0.07262426578           0.1549756
         888.8956537       0.01789323348           0.1549741
         888.9273637       0.02349466767           0.1549726
         888.9590738        0.1630378235           0.1549711
         888.9907838        0.2105774943           0.1549696
         889.0224938        0.4637624229           0.1549681
         889.0542039         0.167988126           0.1549666
         889.0859139        0.2911936001           0.1549651
         889.1176239        0.3779932878           0.1549637
          889.149334      0.005299175958           0.1549622
          889.181044      0.001786973097           0.1549607
          889.212754        0.2702688706           0.1549592
         889.2444641        0.1241667681           0.1549577
         889.2761741       0.02538622676           0.1549562
         889.3078841        0.1332377406           0.1549547
         889.3395942       0.09053023545           0.1549532
         889.3713042        0.5441748541           0.1549517
         889.4030142       0.04004834885           0.1549502
         889.4347243        0.1341062503           0.1549487
         889.4664343        0.0803747413           0.1549472
         889.4981443        0.2930906361           0.1549458
         889.5298544        0.2181814856           0.1549443
         889.5615644      0.006350709102           0.1549428
         889.5932744        0.2801291635           0.1549413
         889.6249845        0.4907520627           0.1549398
         889.6566945        0.0693409032           0.1549383
         889.6884045        0.2837721146           0.1549368
         889.7201146       0.04614378824           0.1549353
         889.7518246        0.2828733273           0.1549338
         889.7835346        0.1917858443           0.1549323
         889.8152447       0.08676453456           0.1549308
         889.8469547      0.009338657072           0.1549294
         889.8786647      0.002298340659           0.1549279
         889.9103748       0.03273904148           0.1549264
         889.9420848        0.6043586723           0.1549249
         889.9737948        0.5157816089           0.1549234
         890.0055049         0.125460417           0.1549219
         890.0372149        0.1595127019           0.1549204
         890.0689249       0.05599734295           0.1549189
          890.100635       0.01852315162           0.1549174
          890.132345        0.8081670118            0.154916
          890.164055        0.1088694159           0.1549145
         890.1957651        0.1206069218            0.154913
         890.2274751        0.3942126565           0.1549115
         890.2591851        0.1999301512             0.15491
         890.2908952        0.1284633022           0.1549085
         890.3226052         0.110572083            0.154907
         890.3543152       0.03482297008           0.1549055
         890.3860253          0.26737008           0.1549041
         890.4177353       0.05013321582           0.1549026
         890.4494453        0.2620855304           0.1549011
         890.4811554        0.7732193961           0.1548996
         890.5128654       0.03536504185           0.1548981
         890.5445754        0.1201803524           0.1548966
         890.5762855        0.2672638214           0.1548951
         890.6079955        0.2068523344           0.1548937
         890.6397055        0.2190828852           0.1548922
         890.6714156        0.7218737766           0.1548907
         890.7031256        0.1152529595           0.1548892
         890.7348356       0.03718092467           0.1548877
         890.7665457       0.03148989722           0.1548862
         890.7982557        0.2165854203           0.1548847
         890.8299657       0.08613607772           0.1548833
         890.8616758        0.1302941852           0.1548818
         890.8933858       0.05588304914           0.1548803
         890.9250958        0.1004049706           0.1548788
         890.9568059        0.3576279762           0.1548773
         890.9885159        0.1880880913           0.1548758
         891.0202259        0.3150305621           0.1548744
          891.051936        0.1741541169           0.1548729
          891.083646        0.5071345265           0.1548714
          891.115356        0.1491688107           0.1548699
         891.1470661        0.2001342088           0.1548684
         891.1787761       0.01259997408           0.1548669
         891.2104861        0.1618965166           0.1548655
         891.2421962       0.07676107462            0.154864
         891.2739062        0.2895266044           0.1548625
         891.3056162        0.1442079121            0.154861
         891.3373263         0.422610583           0.1548595
         891.3690363       0.02714986054           0.1548581
         891.4007463      0.008342120842           0.1548566
         891.4324564       0.03813107369           0.1548551
         891.4641664       0.09073004317           0.1548536
         891.4958764        0.1578098097           0.1548521
         891.5275865        0.2499788693           0.1548506
         891.5592965       0.07208138564           0.1548492
         891.5910065       0.09665011505           0.1548477
         891.6227166        0.2649011834           0.1548462
         891.6544266         0.232146937           0.1548447
         891.6861366        0.1459323593           0.1548432
         891.7178467         0.183514299           0.1548418
         891.7495567        0.1617501601           0.1548403
         891.7812667       0.04034323267           0.1548388
         891.8129768        0.1520984463           0.1548373
         891.8446868        0.3653326127           0.1548358
         891.8763968       0.02799937139           0.1548344
         891.9081069        0.2090198174           0.1548329
         891.9398169      0.008281767217           0.1548314
         891.9715269        0.4736316895           0.1548299
          892.003237        0.2425990974           0.1548285
          892.034947        0.1225491839            0.154827
          892.066657       0.03995769768           0.1548255
         892.0983671        0.0925863031            0.154824
         892.1300771        0.1781826061           0.1548225
         892.1617871        0.1116427971           0.1548211
         892.1934972        0.2310245928           0.1548196
         892.2252072        0.4175456938           0.1548181
         892.2569172       0.01217618597           0.1548166
         892.2886273       0.09506851128           0.1548152
         892.3203373       0.04176829381           0.1548137
         892.3520473        0.1240566756           0.1548122
         892.3837574        0.2381933588           0.1548107
         892.4154674        0.4387637602           0.1548092
         892.4471774        0.1353351503           0.1548078
         892.4788875        0.1514742202           0.1548063
         892.5105975       0.05621663738           0.1548048
         892.5423075        0.1844256346           0.1548033
         892.5740176         0.182592279           0.1548019
         892.6057276       0.05510815864           0.1548004
         892.6374376       0.03281127935           0.1547989
         892.6691477        0.1035954405           0.1547974
         892.7008577         0.462846329            0.154796
         892.7325677        0.2248456578           0.1547945
         892.7642778       0.03683076248            0.154793
         892.7959878        0.1533267564           0.1547915
         892.8276978         0.247858306           0.1547901
         892.8594079       0.01269668917           0.1547886
